date,symb,clos,stge,wrsi,ws30,volu,DlPer,rvol,vspk,ascr,arnk,chan,g200,zone,rsi,delt,bbup,vtrd,bbbw,bbsq,g050,g020,adx,open,bbdn,shgh,slw,high,low,eqb,s020,s050,s100,s200,h52h,l52l,vrnk,rrnk,tren,tstr,vola,mpat,pcon,psta,pend,ppnt,xpat,patt,obv,sect
2025-08-26,RIIL,877.05,Stage 4 (Downtrend),45.55,879.74,59110,26.03,0.51,False,5.18,227.0,-1.22,False,Near Discount,46.25,37.13,False,Decreasing,0.1201,False,False,True,27.43,887.9,False,1401.1,747.0,889.05,870.1,1074.05,870.44,916.35,902.6,947.81,1395.0,726.45,422.0,554.0,Downtrend,Strong,33.04,Symmetrical Triangle,74,13-06-2025,15-08-2025,H1:13-06-2025@975.05 ; H2:18-07-2025@958.3 ; L1:20-06-2025@945.45 ; L2:15-08-2025@833.45,Rounding Top(59),Symmetrical Triangle(74) | Rounding Top(59),16832581,Construction & Engineering
2025-08-26,INDRAMEDCO,453.25,Stage 1/3 (Neutral),53.07,421.37,114063,52.52,0.54,False,5.17,229.0,0.48,True,Near Premium,44.96,20.76,False,Decreasing,0.0731,True,False,False,12.14,451.1,False,565.8,226.05,457.7,444.0,395.92,460.66,461.39,437.88,439.4,572.0,307.25,314.0,522.0,Sideways,Weak,32.4,Rising Wedge,85,14-03-2025,08-08-2025,UL1:21-03-2025@399.15 ; UL2:18-04-2025@421.25 ; UL3:30-05-2025@441.1 ; UL4:04-07-2025@505.75 ; LL1:14-03-2025@315.45 ; LL2:09-05-2025@379.1 ; LL3:20-06-2025@398.1 ; LL4:08-08-2025@450.35,Ascending Channel(73),Rising Wedge(85) | Ascending Channel(73),34652416,Healthcare Providers & Services
2025-08-26,MANGLMCEM,695.05,Stage 4 (Downtrend),39.78,759.53,73415,76.34,0.8,False,5.1,230.0,-2.26,False,Discount,37.82,36.45,False,Decreasing,0.0799,False,False,False,16.18,711.1,False,1036.95,682.7,712.95,690.0,859.82,720.94,733.41,763.63,805.71,1093.7,665.0,383.0,328.0,Sideways,Moderate,31.55,Cup and Handle,87,17-04-2025,01-08-2025,RimL:17-04-2025@849.55 ; Btm:09-05-2025@736.05 ; RimR:06-06-2025@802.3 ; Hdl:01-08-2025@689.15,,Cup and Handle(87),7617948,Construction Materials
2025-08-26,ANDHRAPAP,78.31,Stage 1/3 (Neutral),48.13,76.78,645655,28.67,1.45,False,5.06,231.0,-3.18,False,Near Discount,52.18,33.86,False,Decreasing,0.0927,False,False,True,15.02,80.88,False,116.83,67.98,80.89,75.6,92.4,76.55,79.46,77.74,82.67,118.4,65.1,115.0,122.0,Sideways,Moderate,45.32,Symmetrical Triangle,74,09-05-2025,04-07-2025,H1:23-05-2025@78.24 ; H2:04-07-2025@88.18 ; L1:09-05-2025@71.92 ; L2:30-05-2025@77.11,Rounding Top(59),Symmetrical Triangle(74) | Rounding Top(59),4197186,Paper & Forest Products
2025-08-26,KELLTONTEC,25.48,Stage 4 (Downtrend),41.96,27.76,1967851,44.77,0.43,False,5.01,232.0,-1.24,False,Near Discount,37.51,38.27,False,Decreasing,0.1942,False,False,False,25.62,25.8,False,42.35,20.59,26.06,25.36,31.47,26.56,29.21,28.0,30.29,41.28,22.1,45.0,633.0,Downtrend,Strong,81.52,Symmetrical Triangle,74,18-04-2025,08-08-2025,H1:18-04-2025@25.52 ; H2:18-07-2025@32.6 ; L1:09-05-2025@23.59 ; L2:08-08-2025@25.71,Rounding Top(59),Symmetrical Triangle(74) | Rounding Top(59),70980514,Software & IT Services
2025-08-26,ADVENZYMES,301.85,Stage 4 (Downtrend),44.6,302.76,165115,63.11,0.3,False,4.98,233.0,-2.63,False,Near Discount,40.1,47.14,False,Decreasing,0.2302,False,False,False,22.89,310.0,False,549.9,259.85,310.0,301.25,404.88,318.1,325.69,310.4,325.01,571.0,257.9,254.0,730.0,Sideways,Moderate,45.89,Broadening Formation,68,21-03-2025,08-08-2025,H1:21-03-2025@291.55 ; H2:01-08-2025@360.35 ; L1:11-04-2025@276.45 ; L2:08-08-2025@304.65,,Broadening Formation(68),24558940,Chemicals
2025-08-26,DCW,74.86,Stage 4 (Downtrend),46.11,77.84,661596,48.88,0.52,False,4.95,234.0,-1.78,False,Near Discount,43.97,33.75,False,Decreasing,0.1184,False,False,False,14.46,76.22,False,110.28,49.75,76.85,74.4,80.02,76.58,77.51,78.52,82.61,113.0,68.1,114.0,544.0,Sideways,Weak,37.93,Triple Bottom,90,20-06-2025,08-08-2025,P1:20-06-2025@74.86 ; P2:11-07-2025@76.39 ; P3:08-08-2025@74.08,Head and Shoulders(72) | Broadening Formation(68),Triple Bottom(90) | Head and Shoulders(72) | Broadening Formation(68),257846519,Chemicals
2025-08-26,PNBGILTS,101.84,Stage 2 (Uptrend),52.18,94.47,484222,44.96,0.48,False,4.93,235.0,-0.89,True,Near Discount,45.97,25.58,False,Decreasing,0.0935,False,True,False,24.39,102.75,False,145.07,74.56,104.36,101.2,109.82,104.97,101.56,98.83,100.06,136.84,74.25,139.0,590.0,Sideways,Moderate,32.95,Rising Wedge,77,02-05-2025,08-08-2025,UL1:02-05-2025@101.03 ; UL2:06-06-2025@101.54 ; UL3:27-06-2025@98.59 ; UL4:25-07-2025@108.5 ; LL1:09-05-2025@88.4 ; LL2:20-06-2025@93.96 ; LL3:11-07-2025@94.84 ; LL4:08-08-2025@101.04,,Rising Wedge(77),91502231,Investment Banking & Investment Services
2025-08-26,RELAXO,454.9,Stage 1/3 (Neutral),46.52,442.14,107273,57.88,0.43,False,4.88,236.0,-1.55,False,Near Discount,46.66,46.42,False,Decreasing,0.1675,False,False,False,28.04,462.05,False,870.75,399.9,465.4,453.1,635.33,455.6,460.9,443.15,503.2,849.0,390.35,323.0,633.0,Uptrend,Strong,42.98,Symmetrical Triangle,74,06-06-2025,08-08-2025,H1:06-06-2025@449.0 ; H2:18-07-2025@508.15 ; L1:20-06-2025@405.95 ; L2:08-08-2025@436.55,,Symmetrical Triangle(74),12443367,Textiles & Apparel
2025-08-26,SUVEN,219.3,Stage 2 (Uptrend),53.0,186.92,220586,,1.6,False,4.84,237.0,-3.48,True,Near Premium,29.52,26.9,False,Increasing,0.2921,False,False,False,39.59,227.2,False,296.6,87.3,232.35,218.2,191.95,247.55,256.25,216.28,171.39,299.99,102.5,213.0,106.0,Downtrend,Strong,39.36,Rounding Top,83,17-06-2025,26-08-2025,Start:17-06-2025@236.95 ; Q1:03-07-2025@247.96 ; Mid:22-07-2025@289.88 ; Q3:07-08-2025@264.0 ; End:26-08-2025@219.3,Broadening Formation(72),Rounding Top(83) | Broadening Formation(72),59972007,Biotechnology & Medical Research
2025-08-26,NEOGEN,1436.7,Stage 4 (Downtrend),38.53,1609.65,33430,45.85,1.07,False,4.8,238.0,-0.48,False,Discount,40.33,40.63,False,Increasing,0.1295,False,False,False,21.73,1443.7,False,2356.25,1398.4,1485.0,1405.1,1877.32,1453.28,1542.03,1568.6,1761.77,2420.0,1390.0,522.0,210.0,Sideways,Moderate,27.55,No Clear Pattern,0,,,,,No Clear Pattern,3607708,Chemicals
2025-08-26,PATELENG,37.8,Stage 4 (Downtrend),39.54,41.23,1268142,53.54,0.45,False,4.79,239.0,-1.72,False,Near Discount,44.83,39.81,False,Decreasing,0.1158,False,False,False,18.1,38.46,False,71.61,36.14,38.64,37.65,53.88,37.93,39.27,40.79,44.76,62.8,35.68,69.0,614.0,Sideways,Moderate,34.54,Double Top,66,16-05-2025,06-06-2025,P1:16-05-2025@43.13 ; P2:06-06-2025@42.68,Flag Pattern (Bear Flag)(64),Double Top(66) | Flag Pattern (Bear Flag)(64),61091573,Construction & Engineering
2025-08-26,VENKEYS,1485.1,Stage 4 (Downtrend),38.87,1614.66,32133,37.79,0.38,False,4.77,240.0,-0.86,False,Near Discount,47.65,41.99,False,Decreasing,0.1072,False,False,True,38.02,1498.0,False,2517.05,1398.7,1519.0,1479.5,1957.88,1474.2,1545.16,1600.16,1662.99,2559.95,1392.6,526.0,670.0,Downtrend,Strong,23.78,Broadening Formation,68,24-01-2025,15-08-2025,H1:21-03-2025@1679.7 ; H2:04-07-2025@1615.6 ; L1:24-01-2025@1678.9 ; L2:15-08-2025@1398.7,,Broadening Formation(68),3895128,Food & Tobacco
2025-08-26,HIMATSEIDE,122.63,Stage 4 (Downtrend),38.86,143.26,386683,40.31,0.71,False,4.74,241.0,0.52,False,Near Discount,33.87,46.98,False,Decreasing,0.2305,False,False,False,31.04,122.0,False,227.31,112.77,125.61,121.49,170.04,129.7,143.21,147.13,156.51,231.3,107.68,160.0,390.0,Downtrend,Strong,38.15,Broadening Formation,68,21-03-2025,08-08-2025,H1:21-03-2025@155.27 ; H2:25-07-2025@155.13 ; L1:28-03-2025@140.89 ; L2:08-08-2025@122.47,,Broadening Formation(68),103635887,Textiles & Apparel
2025-08-26,SUNTECK,388.7,Stage 4 (Downtrend),40.95,407.75,121380,49.17,0.75,False,4.72,242.0,-1.59,False,Near Discount,42.85,38.79,False,Decreasing,0.0816,False,False,True,27.74,395.0,False,630.05,354.45,395.0,387.0,492.25,387.39,417.66,413.45,439.64,635.0,347.0,306.0,361.0,Downtrend,Strong,24.48,Symmetrical Triangle,74,25-04-2025,15-08-2025,H1:25-04-2025@402.6 ; H2:06-06-2025@456.1 ; L1:20-06-2025@439.95 ; L2:15-08-2025@376.05,Rounding Top(59),Symmetrical Triangle(74) | Rounding Top(59),51546016,Real Estate Operations
2025-08-26,TEAMLEASE,1800.2,Stage 4 (Downtrend),39.06,1933.62,26144,78.88,0.49,False,4.71,243.0,-1.79,False,Near Discount,43.96,45.5,False,Decreasing,0.1263,False,False,False,20.54,1833.0,False,3516.95,1691.9,1833.1,1790.3,2604.43,1800.22,1907.31,1915.41,2203.74,3302.95,1641.2,569.0,575.0,Sideways,Moderate,27.76,Inverse Head and Shoulders,92,28-02-2025,06-06-2025,LS:28-02-2025@1949.0 ; H:04-04-2025@1765.4 ; RS:06-06-2025@1922.4,Broadening Formation(68) | Rounding Top(59),Inverse Head and Shoulders(92) | Broadening Formation(68) | Rounding Top(59),665093,Professional & Commercial Services
2025-08-26,JCHAC,1728.3,Stage 4 (Downtrend),46.57,1736.96,26637,71.93,1.12,False,4.6,244.0,-1.63,False,Near Discount,44.95,34.04,False,Increasing,0.0332,False,False,False,16.94,1757.0,False,2597.85,1623.05,1757.0,1725.1,2110.45,1743.56,1753.02,1750.34,1767.43,2620.1,1600.65,562.0,190.0,Sideways,Moderate,14.22,Triple Top,70,16-05-2025,04-07-2025,P1:16-05-2025@1777.5 ; P2:13-06-2025@1761.6 ; P3:04-07-2025@1810.0,Broadening Formation(68),Triple Top(70) | Broadening Formation(68),4517565,NO DATA
2025-08-26,PURVA,280.8,Stage 1/3 (Neutral),48.85,263.02,163515,52.71,0.38,False,4.59,245.0,-3.34,False,Near Discount,48.24,42.81,False,Decreasing,0.14,False,False,False,15.93,290.5,False,549.7,217.75,290.5,280.1,383.72,282.7,285.18,269.75,296.48,491.0,208.7,256.0,670.0,Sideways,Moderate,61.08,Symmetrical Triangle,74,25-04-2025,08-08-2025,H1:25-04-2025@246.16 ; H2:06-06-2025@322.1 ; L1:04-07-2025@283.05 ; L2:08-08-2025@266.75,,Symmetrical Triangle(74),12455997,Real Estate Operations
2025-08-26,HNDFDS,529.7,Stage 1/3 (Neutral),46.97,541.63,85431,76.6,1.62,False,4.53,246.0,-0.06,False,Near Discount,43.58,22.83,False,Increasing,0.0965,False,False,False,14.37,530.0,False,675.4,475.2,534.95,526.0,575.3,535.6,544.65,543.66,540.34,686.4,421.5,364.0,103.0,Sideways,Weak,19.17,Head and Shoulders,76,21-02-2025,23-05-2025,LS:21-02-2025@556.6 ; H:18-04-2025@586.15 ; RS:23-05-2025@554.3,Broadening Formation(72) | Rounding Top(63),Head and Shoulders(76) | Broadening Formation(72) | Rounding Top(63),4821455,Food & Tobacco
2025-08-26,POLYPLEX,1009.9,Stage 4 (Downtrend),35.46,1182.36,44858,54.43,0.6,False,4.53,246.0,-0.9,False,Discount,25.77,31.7,False,Decreasing,0.163,False,False,False,37.16,1019.1,False,1465.45,1009.9,1020.9,1001.1,1237.68,1091.01,1143.55,1204.62,1217.26,1478.7,1001.1,474.0,467.0,Downtrend,Strong,29.56,No Clear Pattern,0,,,,,No Clear Pattern,11352563,Chemicals
2024-10-25,JUBLINDS,1633.5,Unknown,54.7,,27211,71.59,3.4,True,4.44,248.0,-5.3,False,Near Premium,42.36,16.1,False,Increasing,0.0725,True,False,False,15.22,1725.0,False,1898.95,1053.3,1725.0,1624.35,1476.12,1676.68,1711.25,1610.18,,1947.0,1035.55,556.0,34.0,Sideways,Moderate,32.84,Rising Wedge,81,07-06-2024,11-10-2024,UL1:28-06-2024@1614.0 ; UL2:26-07-2024@1533.85 ; UL3:06-09-2024@1867.4 ; LL1:11-10-2024@1687.65 ; LL2:07-06-2024@1265.95 ; LL3:02-08-2024@1455.9 ; LL4:04-10-2024@1661.3,Flag Pattern (Bull Flag)(80),Rising Wedge(81) | Flag Pattern (Bull Flag)(80),271363,NO DATA
2025-08-26,GMMPFAUDLR,1202.9,Stage 2 (Uptrend),49.34,1154.47,36941,62.83,0.54,False,4.44,248.0,-1.6,True,Equilibrium,34.8,21.38,False,Decreasing,0.164,False,False,False,24.4,1222.5,False,1468.0,1003.55,1227.8,1197.0,1235.78,1293.67,1268.5,1180.95,1179.1,1530.0,991.1,510.0,522.0,Sideways,Moderate,35.84,Rounding Top,71,01-07-2025,26-08-2025,Start:01-07-2025@1214.1 ; Q1:15-07-2025@1335.6 ; Mid:29-07-2025@1281.4 ; Q3:12-08-2025@1295.4 ; End:26-08-2025@1202.9,Broadening Formation(68),Rounding Top(71) | Broadening Formation(68),5033592,"Machinery, Equipment & Components"
2025-08-26,BIL,871.05,Stage 2 (Uptrend),63.25,680.71,50815,27.82,5.34,True,4.43,250.0,2.43,True,Near Premium,54.59,11.55,False,Increasing,0.131,False,True,True,28.22,850.4,False,946.75,390.1,940.0,835.55,668.42,870.93,812.87,729.71,711.16,984.75,444.0,452.0,15.0,Uptrend,Strong,43.01,Double Bottom,86,23-05-2025,27-06-2025,P1:23-05-2025@700.5 ; P2:27-06-2025@694.35,Ascending Channel(77) | Broadening Formation(72),Double Bottom(86) | Ascending Channel(77) | Broadening Formation(72),728836,Textiles & Apparel
2025-08-26,DCAL,271.65,Stage 2 (Uptrend),58.94,234.38,162982,,1.27,False,4.43,250.0,-2.98,True,Near Premium,58.66,11.8,False,Increasing,0.1996,False,True,True,24.73,280.0,False,301.53,136.5,282.7,270.0,219.02,256.24,254.59,241.28,239.69,307.98,161.21,257.0,159.0,Sideways,Moderate,44.69,No Clear Pattern,0,,,,,No Clear Pattern,75022604,Pharmaceuticals
2025-08-26,TIRUMALCHM,281.65,Stage 1/3 (Neutral),50.96,263.88,157095,48.51,0.5,False,4.42,252.0,-0.37,False,Near Discount,43.31,28.69,False,Decreasing,0.0724,True,False,False,12.85,282.7,False,385.95,212.56,285.35,280.0,299.26,288.13,290.83,275.7,283.38,394.95,201.27,266.0,564.0,Sideways,Weak,26.35,Symmetrical Triangle,74,16-05-2025,18-07-2025,H1:16-05-2025@254.9 ; H2:18-07-2025@309.25 ; L1:30-05-2025@249.8 ; L2:04-07-2025@282.85,Rounding Top(59),Symmetrical Triangle(74) | Rounding Top(59),33273105,Chemicals
2025-03-27,ATFL,785.6,Stage 4 (Downtrend),42.67,875.56,55740,53.4,1.46,False,4.38,253.0,-0.25,False,Near Discount,39.8,31.81,False,Increasing,0.0609,True,False,False,11.87,787.6,False,1084.05,673.85,800.25,772.05,878.95,809.58,818.77,880.44,860.09,1152.0,644.45,433.0,120.0,Sideways,Weak,17.35,Falling Wedge,77,25-10-2024,21-02-2025,UL1:08-11-2024@1030.05 ; UL2:13-12-2024@981.05 ; UL3:03-01-2025@957.8 ; UL4:21-02-2025@829.0 ; LL1:25-10-2024@874.65 ; LL2:22-11-2024@863.25 ; LL3:20-12-2024@879.15 ; LL4:07-02-2025@786.85,Diamond Top(72),Falling Wedge(77) | Diamond Top(72),3142604,NO DATA
2024-10-08,TIDEWATER,2129.5,Unknown,46.26,,20146,44.28,0.98,False,4.29,254.0,3.69,False,Equilibrium,34.35,23.95,False,Increasing,0.1787,False,False,False,23.94,2053.75,False,2726.05,1700.85,2140.4,2042.3,2213.45,2311.1,2438.97,,,2800.0,1643.65,608.0,236.0,Sideways,Moderate,40.81,Double Top,78,26-07-2024,23-08-2024,P1:26-07-2024@2628.15 ; P2:23-08-2024@2664.2,Rounding Top(71),Double Top(78) | Rounding Top(71),2013947,Oil & Gas Related Equipment and Services
2025-08-26,BALMLAWRIE,218.6,Stage 2 (Uptrend),54.75,199.42,196203,60.6,0.89,False,4.29,254.0,-1.53,True,Equilibrium,53.68,25.18,False,Decreasing,0.0986,False,True,True,23.71,222.0,False,302.0,149.09,222.38,218.05,225.54,214.64,214.24,209.58,205.11,292.15,146.6,236.0,284.0,Sideways,Moderate,23.29,Triple Top,82,16-05-2025,18-07-2025,P1:16-05-2025@215.87 ; P2:06-06-2025@213.69 ; P3:18-07-2025@219.91,Double Bottom(78) | Rising Wedge(77),Triple Top(82) | Double Bottom(78) | Rising Wedge(77),17989039,Consumer Goods Conglomerates
2025-08-26,SUBROS,860.0,Stage 2 (Uptrend),59.78,720.78,49657,42.46,0.43,False,4.27,256.0,-1.7,True,Near Premium,50.24,20.61,False,Decreasing,0.1406,False,False,True,14.69,874.9,False,1031.1,542.25,874.9,841.25,786.68,849.52,896.05,782.92,699.56,1083.2,518.0,455.0,633.0,Sideways,Weak,53.17,Rounding Top,79,03-06-2025,26-08-2025,Start:03-06-2025@753.95 ; Q1:24-06-2025@929.95 ; Mid:15-07-2025@929.4 ; Q3:05-08-2025@844.9 ; End:26-08-2025@860.0,Broadening Formation(68),Rounding Top(79) | Broadening Formation(68),21458167,Automobiles & Auto Parts
2025-08-26,PSB,28.2,Stage 4 (Downtrend),37.53,33.26,1498829,47.78,1.37,False,4.23,257.0,-2.76,False,Near Discount,37.54,54.52,False,Increasing,0.0735,True,False,False,16.97,29.0,False,69.1,25.55,29.18,28.11,47.32,28.71,30.38,30.19,38.43,62.0,25.22,55.0,139.0,Sideways,Moderate,20.62,Symmetrical Triangle,74,06-06-2025,08-08-2025,H1:06-06-2025@32.72 ; H2:04-07-2025@32.92 ; L1:20-06-2025@29.54 ; L2:08-08-2025@27.95,Double Top(66) | Flag Pattern (Bear Flag)(64) | Rounding Top(59),Symmetrical Triangle(74) | Double Top(66) | Flag Pattern (Bear Flag)(64) | Rounding Top(59),36248611,Banking Services
2025-08-26,AGARIND,782.15,Stage 4 (Downtrend),32.65,965.48,53918,74.17,1.7,False,4.22,258.0,-1.94,False,Discount,17.79,43.32,False,Increasing,0.3106,False,False,False,32.95,797.6,False,1361.7,782.15,807.0,780.2,1071.92,906.36,936.57,965.27,1037.08,1380.0,780.2,441.0,94.0,Downtrend,Strong,42.03,Symmetrical Triangle,78,30-05-2025,01-08-2025,H1:27-06-2025@985.35 ; H2:01-08-2025@965.05 ; L1:30-05-2025@960.2 ; L2:11-07-2025@922.95,Double Top(70),Symmetrical Triangle(78) | Double Top(70),2184052,Chemicals
2025-08-26,DIAMONDYD,909.6,Stage 4 (Downtrend),36.91,1067.24,46219,66.42,0.89,False,4.2,259.0,-1.66,False,Near Discount,36.5,29.8,False,Increasing,0.1241,False,False,False,23.83,924.95,False,1268.6,788.55,926.55,900.0,1028.57,931.06,999.06,1076.38,1069.76,1295.7,801.55,470.0,284.0,Sideways,Moderate,29.31,Head and Shoulders,72,07-03-2025,11-07-2025,LS:07-03-2025@1092.4 ; H:18-04-2025@1257.1 ; RS:11-07-2025@1070.7,Broadening Formation(68),Head and Shoulders(72) | Broadening Formation(68),14667542,Food & Tobacco
2025-08-26,SWARAJENG,4020.0,Stage 2 (Uptrend),54.04,3805.86,10376,58.12,0.62,False,4.17,260.0,-2.07,True,Near Premium,45.45,14.83,False,Decreasing,0.0904,False,False,False,13.92,4105.0,False,4607.9,2360.2,4124.1,4010.0,3484.05,4046.73,4136.31,4074.05,3591.44,4720.0,2517.0,690.0,453.0,Sideways,Weak,28.15,Triple Bottom,86,30-05-2025,08-08-2025,P1:30-05-2025@3928.2 ; P2:04-07-2025@3961.6 ; P3:08-08-2025@3887.9,Double Bottom(82) | Diamond Bottom(76) | Broadening Formation(68),Triple Bottom(86) | Double Bottom(82) | Diamond Bottom(76) | Broadening Formation(68),1900546,Automobiles & Auto Parts
2025-08-26,SSWL,214.21,Stage 1/3 (Neutral),46.34,215.22,189768,43.68,0.74,False,4.07,261.0,1.52,True,Equilibrium,38.22,23.5,False,Decreasing,0.1417,False,False,False,37.47,211.01,False,274.22,171.86,218.15,207.39,223.04,217.33,239.14,230.69,212.41,280.0,167.41,240.0,367.0,Downtrend,Strong,29.04,Rounding Top,79,21-04-2025,26-08-2025,Start:21-04-2025@200.04 ; Q1:22-05-2025@245.96 ; Mid:24-06-2025@265.37 ; Q3:24-07-2025@246.2 ; End:26-08-2025@214.21,Ascending Channel(73),Rounding Top(79) | Ascending Channel(73),4032298,Automobiles & Auto Parts
2025-08-26,ICIL,240.85,Stage 4 (Downtrend),39.18,281.99,167791,58.05,0.59,False,4.04,262.0,-2.88,False,Near Discount,34.94,45.12,False,Decreasing,0.2396,False,False,False,24.0,248.0,False,446.9,232.7,248.9,238.1,339.8,253.43,275.5,287.52,302.98,438.9,213.55,251.0,478.0,Sideways,Moderate,39.46,Inverse Head and Shoulders,92,31-01-2025,02-05-2025,LS:31-01-2025@297.8 ; H:14-03-2025@251.65 ; RS:02-05-2025@297.5,Head and Shoulders(72) | Broadening Formation(68) | Diamond Top(60),Inverse Head and Shoulders(92) | Head and Shoulders(72) | Broadening Formation(68) | Diamond Top(60),27733039,Textiles & Apparel
2025-08-26,CAPACITE,295.25,Stage 4 (Downtrend),41.05,333.58,136008,59.03,0.41,False,4.02,263.0,-1.24,False,Near Discount,44.77,36.51,False,Decreasing,0.1177,False,False,True,22.23,298.95,False,455.2,276.85,300.1,293.45,366.02,294.65,312.35,333.12,355.36,465.0,276.0,283.0,646.0,Sideways,Moderate,31.25,Broadening Formation,68,07-02-2025,15-08-2025,H1:07-02-2025@376.1 ; H2:27-06-2025@337.5 ; L1:30-05-2025@328.85 ; L2:15-08-2025@276.85,,Broadening Formation(68),57663810,Construction & Engineering
2025-08-26,ORIENTELEC,212.5,Stage 4 (Downtrend),44.51,219.99,186072,50.91,1.71,False,3.95,264.0,-1.82,False,Near Discount,48.67,23.9,False,Increasing,0.0789,False,False,True,14.04,216.45,False,290.9,197.17,216.45,211.0,244.03,210.67,217.24,222.51,225.32,279.25,177.21,243.0,92.0,Sideways,Weak,27.31,Symmetrical Triangle,78,27-06-2025,15-08-2025,H1:27-06-2025@223.66 ; H2:18-07-2025@226.68 ; L1:11-07-2025@221.78 ; L2:15-08-2025@204.6,,Symmetrical Triangle(78),10411489,Household Goods
2025-08-26,GTLINFRA,1.5,Stage 4 (Downtrend),43.54,1.57,26246273,58.82,0.64,False,3.94,265.0,-0.66,False,Near Discount,39.98,48.63,False,Decreasing,0.0869,True,False,False,16.22,1.51,False,4.13,1.35,1.52,1.49,2.74,1.52,1.65,1.58,1.72,2.92,1.28,5.0,431.0,Sideways,Moderate,25.76,Rounding Top,59,13-05-2025,26-08-2025,Start:13-05-2025@1.44 ; Q1:06-06-2025@1.49 ; Mid:03-07-2025@1.83 ; Q3:30-07-2025@1.56 ; End:26-08-2025@1.5,,Rounding Top(59),-141325278,Telecommunications Services
2025-08-26,SWELECTES,733.25,Stage 1/3 (Neutral),55.55,607.03,53744,51.12,0.63,False,3.94,265.0,-4.9,False,Near Discount,60.03,46.08,False,Decreasing,0.2864,False,True,True,33.14,771.0,False,1368.5,470.9,773.0,725.0,919.7,689.54,636.92,605.06,734.85,1360.0,461.1,442.0,444.0,Uptrend,Strong,56.79,Diamond Bottom,80,21-03-2025,08-08-2025,H1:21-03-2025@583.1 ; H2:16-05-2025@611.9 ; H3:25-07-2025@673.45 ; L1:11-04-2025@530.35 ; L2:30-05-2025@561.0 ; L3:08-08-2025@621.7,,Diamond Bottom(80),4287090,"Machinery, Equipment & Components"
2025-08-26,SOLARA,608.05,Stage 1/3 (Neutral),52.93,545.13,64110,44.73,0.64,False,3.9,267.0,-2.85,True,Equilibrium,46.05,31.12,False,Decreasing,0.1326,False,False,False,28.98,625.9,False,852.4,374.75,626.0,601.2,613.58,615.19,624.15,562.28,597.12,882.8,442.8,406.0,431.0,Uptrend,Strong,44.47,Symmetrical Triangle,74,18-04-2025,08-08-2025,H1:18-04-2025@523.6 ; H2:25-07-2025@697.0 ; L1:06-06-2025@474.8 ; L2:08-08-2025@587.8,,Symmetrical Triangle(74),13881236,Pharmaceuticals
2025-08-26,NDRAUTO,1019.15,Stage 2 (Uptrend),57.9,857.45,38090,38.13,0.92,False,3.88,268.0,0.76,True,Near Premium,51.03,16.46,False,Decreasing,0.1156,False,False,True,17.06,1011.5,False,1171.6,385.36,1037.95,981.0,778.48,991.76,1038.85,924.31,822.65,1220.0,551.0,502.0,269.0,Sideways,Moderate,43.42,Rounding Top,79,03-06-2025,26-08-2025,Start:03-06-2025@995.75 ; Q1:24-06-2025@959.0 ; Mid:15-07-2025@1141.3 ; Q3:05-08-2025@983.15 ; End:26-08-2025@1019.15,,Rounding Top(79),5756989,Automobiles & Auto Parts
2025-08-26,ORIENTPPR,28.14,Stage 1/3 (Neutral),47.02,26.7,1373280,39.01,1.57,False,3.86,269.0,-4.58,False,Near Discount,48.7,43.94,False,Decreasing,0.0567,True,False,True,17.0,29.49,False,60.7,21.57,29.49,28.0,41.14,28.03,28.59,27.55,30.02,50.2,20.82,61.0,108.0,Sideways,Moderate,33.73,Triple Bottom,94,30-05-2025,15-08-2025,P1:30-05-2025@28.31 ; P2:20-06-2025@27.45 ; P3:15-08-2025@27.68,Ascending Channel(81) | Broadening Formation(72) | Double Top(70),Triple Bottom(94) | Ascending Channel(81) | Broadening Formation(72) | Double Top(70),73742542,Paper & Forest Products
2025-08-26,GUFICBIO,376.95,Stage 1/3 (Neutral),51.86,362.96,101651,54.56,0.9,False,3.83,270.0,-1.52,False,Equilibrium,54.79,25.25,False,Decreasing,0.1456,False,True,True,27.81,382.75,False,485.45,294.95,384.0,371.3,390.2,371.53,366.26,364.85,389.52,504.25,298.8,334.0,280.0,Uptrend,Strong,34.01,Triple Bottom,90,09-05-2025,15-08-2025,P1:09-05-2025@355.25 ; P2:04-07-2025@345.55 ; P3:15-08-2025@356.5,Cup and Handle(87) | Symmetrical Triangle(74) | Double Top(66),Triple Bottom(90) | Cup and Handle(87) | Symmetrical Triangle(74) | Double Top(66),7360189,Pharmaceuticals
